TXNAME	GENEID
F40A3.7	F40A3.7
F40B5.2	F40B5.2
mage-1	mage-1
F40E3.5	F40E3.5
F40F4.7	F40F4.7
sec-20	sec-20
F40G9.5	F40G9.5
F40H3.2	F40H3.2
F40H3.3	F40H3.3
cutl-28	cutl-28
F41B4.1	F41B4.1
F41C3.2	F41C3.2
eas-1	eas-1
ctsa-1.1	ctsa-1.1
F41C3.7	F41C3.7
F41C3.8	F41C3.8
F41C3.11	F41C3.11
F41C6.6	F41C6.6
F41C6.7	F41C6.7
tbc-18	tbc-18
F41D9.2	F41D9.2
sulp-3	sulp-3
F41E6.1	F41E6.1
smk-1	smk-1
F41E6.5	F41E6.5
F41E6.7	F41E6.7
vps-60	vps-60
F41E6.11	F41E6.11
F41E6.12	F41E6.12
atg-18	atg-18
oac-29	oac-29
nlp-50	nlp-50
F41G3.2	F41G3.2
F41G3.3	F41G3.3
F41G3.5	F41G3.5
F41G3.6	F41G3.6
agr-1	agr-1
exos-8	exos-8
dyla-1	dyla-1
F41G4.8	F41G4.8
F41H10.3	F41H10.3
F41H10.4	F41H10.4
F41H10.5	F41H10.5
hda-6	hda-6
sand-1	sand-1
F42A6.6	F42A6.6
F42A9.3	F42A9.3
F42A9.6	F42A9.6
F42A9.7	F42A9.7
F42A9.8	F42A9.8
F42A9.9	F42A9.9
abcf-3	abcf-3
anmt-2	anmt-2
F42A10.5	F42A10.5
F42A10.6	F42A10.6
npr-27	npr-27
F42C5.6	F42C5.6
F42C5.9	F42C5.9
ifo-1	ifo-1
islo-1	islo-1
moc-3	moc-3
irld-8	irld-8
F42G8.10	F42G8.10
ppm-1.G	ppm-1.G
nlp-52	nlp-52
dagl-2	dagl-2
tpst-2	tpst-2
F42H10.2	F42H10.2
F42H10.3	F42H10.3
mig-39	mig-39
F42H10.6	F42H10.6
ess-2	ess-2
F43B10.1	F43B10.1
tag-343	tag-343
F43C9.1	F43C9.1
F43C9.2	F43C9.2
hum-10	hum-10
rpb-4	rpb-4
insc-1	insc-1
msra-1	msra-1
mtch-1	mtch-1
sptl-2	sptl-2
F43H9.3	F43H9.3
F43H9.4	F43H9.4
kvs-3	kvs-3
F44A2.3	F44A2.3
F44A2.5	F44A2.5
F44A2.7	F44A2.7
F44B9.2	F44B9.2
F44B9.5	F44B9.5
F44B9.8	F44B9.8
F44B9.10	F44B9.10
nhr-37	nhr-37
F44E2.3	F44E2.3
F44E2.4	F44E2.4
F44E2.6	F44E2.6
F44E2.7	F44E2.7
F44E2.8	F44E2.8
F44E2.9	F44E2.9
F44E2.10	F44E2.10
F44E7.5	F44E7.5
F44E7.7	F44E7.7
nhr-142	nhr-142
F44E7.9	F44E7.9
F45E1.1	F45E1.1
F45E1.4	F45E1.4
F45E1.5	F45E1.5
sdpn-1	sdpn-1
F45E4.5	F45E4.5
F45E4.6	F45E4.6
nep-16	nep-16
cima-1	cima-1
cnep-1	cnep-1
mrpl-14	mrpl-14
F45E12.6	F45E12.6
otpl-4	otpl-4
otpl-6	otpl-6
F45F2.10	F45F2.10
F45F2.11	F45F2.11
F46C8.1	F46C8.1
F46C8.3	F46C8.3
glb-16	glb-16
F46C8.8	F46C8.8
acs-1	acs-1
mdh-1	mdh-1
hpo-26	hpo-26
F46F11.1	F46F11.1
xrep-4	xrep-4
F46F11.7	F46F11.7
trpp-8	trpp-8
F46F11.10	F46F11.10
twnk-1	twnk-1
F46G11.2	F46G11.2
gakh-1	gakh-1
F46G11.4	F46G11.4
F46H5.2	F46H5.2
F46H5.4	F46H5.4
F46H5.5	F46H5.5
F46H5.7	F46H5.7
lact-1	lact-1
F47B7.2	F47B7.2
marg-1	marg-1
clec-78	clec-78
F47D12.3	F47D12.3
F47D12.6	F47D12.6
F47D12.9	F47D12.9
F47E1.3	F47E1.3
F47F2.1	F47F2.1
F47F2.3	F47F2.3
lin-42	lin-42
F47G3.1	F47G3.1
F47G3.3	F47G3.3
acs-16	acs-16
F47G6.3	F47G6.3
F48A11.4	F48A11.4
F48B9.3	F48B9.3
pdf-2	pdf-2
npax-2	npax-2
F48B9.8	F48B9.8
aman-3	aman-3
F48C1.5	F48C1.5
F48C1.6	F48C1.6
F48D6.4	F48D6.4
F48E3.2	F48E3.2
uggt-1	uggt-1
F48E3.4	F48E3.4
F48E3.8	F48E3.8
F48E3.9	F48E3.9
F48E8.2	F48E8.2
F48E8.3	F48E8.3
F48E8.4	F48E8.4
disl-2	disl-2
skpt-1	skpt-1
tag-296	tag-296
pigx-1	pigx-1
nprl-2	nprl-2
oef-1	oef-1
F49E8.6	F49E8.6
tbc-16	tbc-16
F49E10.2	F49E10.2
F49E10.4	F49E10.4
sorf-2	sorf-2
F52C9.3	F52C9.3
F52C9.5	F52C9.5
F52C12.2	F52C12.2
tsen-54	tsen-54
denn-4	denn-4
aagr-4	aagr-4
F52D1.2	F52D1.2
F52E1.2	F52E1.2
F52E1.5	F52E1.5
pho-6	pho-6
F52E1.9	F52E1.9
vha-18	vha-18
lmd-3	lmd-3
pccb-1	pccb-1
F52E4.5	F52E4.5
sec-3	sec-3
ztf-13	ztf-13
F52F10.2	F52F10.2
srsx-8	srsx-8
F52G3.1	F52G3.1
F52G3.5	F52G3.5
F52H2.1	F52H2.1
F52H2.3	F52H2.3
F52H2.4	F52H2.4
F52H2.6	F52H2.6
F52H2.7	F52H2.7
F53A3.1	F53A3.1
polh-1	polh-1
F53A3.7	F53A3.7
F53A9.3	F53A9.3
jbts-14	jbts-14
frpr-8	frpr-8
F53A9.8	F53A9.8
F53A9.9	F53A9.9
F53A10.2	F53A10.2
F53B1.2	F53B1.2
F53B1.3	F53B1.3
F53B1.4	F53B1.4
swip-10	swip-10
F53B1.8	F53B1.8
tra-4	tra-4
comt-1	comt-1
F53B3.3	F53B3.3
F53B3.5	F53B3.5
F53B3.6	F53B3.6
plpp-1.1	plpp-1.1
tag-304	tag-304
irg-3	irg-3
F53E10.6	F53E10.6
F53F10.1	F53F10.1
F53F10.2	F53F10.2
mnat-1	mnat-1
F53G12.4	F53G12.4
F53G12.9	F53G12.9
F53H1.1	F53H1.1
F53H1.3	F53H1.3
F53H1.4	F53H1.4
F53H8.3	F53H8.3
cct-3	cct-3
F54A3.5	F54A3.5
F54A3.6	F54A3.6
hmbx-1	hmbx-1
cutl-20	cutl-20
shc-1	shc-1
F54C1.1	F54C1.1
F54C1.6	F54C1.6
mrpl-40	mrpl-40
attf-3	attf-3
ept-1	ept-1
gnrr-1	gnrr-1
F54D8.6	F54D8.6
F54D10.5	F54D10.5
pmt-2	pmt-2
rog-1	rog-1
F54E2.2	F54E2.2
pst-2	pst-2
sdz-21	sdz-21
F54E7.6	F54E7.6
ska-3	ska-3
F54E7.9	F54E7.9
ztf-1	ztf-1
F54F2.7	F54F2.7
F54F2.9	F54F2.9
F54G2.1	F54G2.1
F54H5.3	F54H5.3
F54H12.5	F54H12.5
eef-1B.1	eef-1B.1
marc-6	marc-6
spt-16	spt-16
sec-22	sec-22
nlf-1	nlf-1
stau-1	stau-1
F55A4.7	F55A4.7
vpat-1	vpat-1
cutl-21	cutl-21
F55A12.2	F55A12.2
F55A12.5	F55A12.5
nath-10	nath-10
rfip-1	rfip-1
F55C12.4	F55C12.4
F55C12.5	F55C12.5
F55C12.6	F55C12.6
tag-234	tag-234
aman-1	aman-1
glit-1	glit-1
F55D10.4	F55D10.4
acc-3	acc-3
drd-5	drd-5
npr-28	npr-28
F55F8.2	F55F8.2
F55F8.3	F55F8.3
wdr-12	wdr-12
F55F8.8	F55F8.8
zipt-2.4	zipt-2.4
F55F10.1	F55F10.1
F55G1.1	F55G1.1
rod-1	rod-1
slc-25A18.2	slc-25A18.2
F55G1.6	F55G1.6
F55G1.9	F55G1.9
egas-4	egas-4
F55G1.15	F55G1.15
fncm-1	fncm-1
slx-1	slx-1
eme-1	eme-1
F56A11.4	F56A11.4
F56A11.5	F56A11.5
F56B3.2	F56B3.2
F56B3.6	F56B3.6
ugt-52	ugt-52
mrpl-2	mrpl-2
F56B3.11	F56B3.11
F56B6.6	F56B6.6
F56C9.3	F56C9.3
acbp-4	acbp-4
F56C9.6	F56C9.6
F56C9.7	F56C9.7
F56C9.8	F56C9.8
F56C9.10	F56C9.10
F56C9.11	F56C9.11
F56C11.3	F56C11.3
F56C11.5	F56C11.5
cest-27	cest-27
F56D1.1	F56D1.1
ilcr-2	ilcr-2
ucr-1	ucr-1
F56D2.3	F56D2.3
ddx-15	ddx-15
F56D3.1	F56D3.1
fcho-1	fcho-1
F56E10.1	F56E10.1
daam-1	daam-1
F56F4.3	F56F4.3
F56F4.4	F56F4.4
F56F10.1	F56F10.1
lgl-1	lgl-1
F56F11.2	F56F11.2
klf-1	klf-1
ccpp-1	ccpp-1
flap-1	flap-1
F57B9.8	F57B9.8
ipgm-1	ipgm-1
tmed-3	tmed-3
xpg-1	xpg-1
F57B10.8	F57B10.8
spg-20	spg-20
ucr-11	ucr-11
pdxk-1	pdxk-1
clec-90	clec-90
F57C9.6	F57C9.6
tofu-4	tofu-4
abts-3	abts-3
F57H12.6	F57H12.6
F58A6.1	F58A6.1
F58A6.2	F58A6.2
F58A6.5	F58A6.5
srb-16	srb-16
exc-6	exc-6
acox-3	acox-3
F58F12.1	F58F12.1
F58F12.2	F58F12.2
sdz-23	sdz-23
F58H7.1	F58H7.1
faah-3	faah-3
lgc-30	lgc-30
cpd-1	cpd-1
mrpl-24	mrpl-24
zipt-11	zipt-11
rpa-4	rpa-4
F59A3.7	F59A3.7
F59A6.2	F59A6.2
srab-13	srab-13
F59A7.5	F59A7.5
F59B1.2	F59B1.2
F59C12.3	F59C12.3
F59E11.2	F59E11.2
F59E11.5	F59E11.5
F59E11.6	F59E11.6
F59E11.7	F59E11.7
F59E12.1	F59E12.1
F59E12.8	F59E12.8
F59E12.9	F59E12.9
ddl-1	ddl-1
sam-4	sam-4
F59G1.4	F59G1.4
F59G1.8	F59G1.8
H01M10.2	H01M10.2
H03E18.1	H03E18.1
H03E18.2	H03E18.2
pck-3	pck-3
H04M03.3	H04M03.3
glf-1	glf-1
H04M03.12	H04M03.12
H05C05.1	H05C05.1
nlp-49	nlp-49
eif-1.A	eif-1.A
ubxn-6	ubxn-6
mpz-4	mpz-4
tat-2	tat-2
H06I04.1	H06I04.1
H06I04.3	H06I04.3
H06I04.6	H06I04.6
H10D18.5	H10D18.5
H10E21.1	H10E21.1
npr-30	npr-30
H10E21.4	H10E21.4
H10E21.5	H10E21.5
H11E01.3	H11E01.3
H14A12.3	H14A12.3
H14A12.5	H14A12.5
strm-1	strm-1
H14E04.2	H14E04.2
H14E04.3	H14E04.3
H14N18.2	H14N18.2
ttr-47	ttr-47
H14N18.4	H14N18.4
kcc-2	kcc-2
fgt-1	fgt-1
emc-1	emc-1
H18N23.2	H18N23.2
zmp-2	zmp-2
H20E11.1	H20E11.1
athp-2	athp-2
madf-3	madf-3
pfd-2	pfd-2
H20J04.6	H20J04.6
gnrr-5	gnrr-5
bgal-2	bgal-2
H22K11.3	H22K11.3
sgca-1	sgca-1
H23L24.1	H23L24.1
ipla-5	ipla-5
ttll-11	ttll-11
H23L24.4	H23L24.4
H23N18.5	H23N18.5
H24G06.1	H24G06.1
H24K24.3	H24K24.3
trm-2A	trm-2A
srbc-40	srbc-40
sacy-1	sacy-1
rpb-5	rpb-5
H28G03.1	H28G03.1
H28G03.2	H28G03.2
H32C10.1	H32C10.1
dhhc-13	dhhc-13
H34C03.2	H34C03.2
H35B03.1	H35B03.1
H35B03.2	H35B03.2
H41C03.1	H41C03.1
H41C03.2	H41C03.2
H42K12.3	H42K12.3
H43I07.1	H43I07.1
rpac-40	rpac-40
algn-5	algn-5
sgcb-1	sgcb-1
K01A2.5	K01A2.5
K01A2.10	K01A2.10
cbn-1	cbn-1
K01A12.2	K01A12.2
K01A12.3	K01A12.3
kcc-3	kcc-3
K02A6.2	K02A6.2
K02A6.3	K02A6.3
pfkb-1.2	pfkb-1.2
mcu-1	mcu-1
snai-1	snai-1
swt-1	swt-1
K02D10.1	K02D10.1
K02D10.4	K02D10.4
snap-29	snap-29
K02E10.1	K02E10.1
K02E10.4	K02E10.4
K02E10.5	K02E10.5
K02E10.6	K02E10.6
K02E10.7	K02E10.7
ahcy-1	ahcy-1
teg-4	teg-4
K02F2.5	K02F2.5
K02F3.2	K02F3.2
zip-2	zip-2
clec-149	clec-149
ceeh-1	ceeh-1
dos-3	dos-3
K02F3.9	K02F3.9
moma-1	moma-1
K02F3.12	K02F3.12
nep-18	nep-18
dhhc-10	dhhc-10
tmem-135	tmem-135
K02G10.5	K02G10.5
mbl-1	mbl-1
lron-7	lron-7
K03A1.4	K03A1.4
K03B4.1	K03B4.1
K03B4.2	K03B4.2
K03B4.4	K03B4.4
cpg-8	cpg-8
neto-1	neto-1
clik-3	clik-3
cdk-2	cdk-2
mksr-1	mksr-1
rei-2	rei-2
K03H6.1	K03H6.1
K03H6.5	K03H6.5
lipl-4	lipl-4
K04C2.2	K04C2.2
K04C2.3	K04C2.3
irld-11	irld-11
K04F10.1	K04F10.1
K04F10.2	K04F10.2
K04F10.3	K04F10.3
K04F10.7	K04F10.7
K04G7.1	K04G7.1
nuo-4	nuo-4
syf-2	syf-2
K05B2.2	K05B2.2
K05B2.4	K05B2.4
K05F1.1	K05F1.1
lect-2	lect-2
K05F1.6	K05F1.6
K05F1.8	K05F1.8
K05F1.10	K05F1.10
aptf-1	aptf-1
K06A1.2	K06A1.2
cutl-16	cutl-16
atg-16.2	atg-16.2
dgk-5	dgk-5
K06A5.1	K06A5.1
K06A5.2	K06A5.2
K06A5.3	K06A5.3
nmtn-1	nmtn-1
K06A9.2	K06A9.2
vms-1	vms-1
K06H7.7	K06H7.7
K07A3.3	K07A3.3
ccm-2	ccm-2
K07B1.4	K07B1.4
acl-14	acl-14
K07B1.7	K07B1.7
timp-1	timp-1
cest-17	cest-17
cri-2	cri-2
K07C11.7	K07C11.7
cogc-6	cogc-6
K07D4.4	K07D4.4
K07D4.5	K07D4.5
K07D4.6	K07D4.6
ephx-1	ephx-1
K07D4.9	K07D4.9
K07E1.1	K07E1.1
K07E3.1	K07E3.1
K07E3.2	K07E3.2
K07E3.4	K07E3.4
catp-5	catp-5
frpr-14	frpr-14
K07E8.7	K07E8.7
K07E12.2	K07E12.2
tbce-1	tbce-1
K07H8.2	K07H8.2
K07H8.5	K07H8.5
K07H8.9	K07H8.9
K07H8.10	K07H8.10
K08B4.2	K08B4.2
K08B5.1	K08B5.1
K08B5.2	K08B5.2
K08B12.1	K08B12.1
dmd-7	dmd-7
K08B12.3	K08B12.3
tsen-34	tsen-34
rpi-2	rpi-2
K08D12.3	K08D12.3
K08D12.4	K08D12.4
K08D12.6	K08D12.6
cif-1	cif-1
miro-1	miro-1
K09B3.1	K09B3.1
K09C4.10	K09C4.10
K09D9.1	K09D9.1
K09D9.9	K09D9.9
K09E2.1	K09E2.1
K09E2.2	K09E2.2
K09E2.3	K09E2.3
K09F5.1	K09F5.1
dscc-1	dscc-1
K09H9.5	K09H9.5
acds-10	acds-10
K09H11.4	K09H11.4
K09H11.6	K09H11.6
ctsa-4.1	ctsa-4.1
K10B2.4	K10B2.4
ani-2	ani-2
K10B3.1	K10B3.1
K10B3.5	K10B3.5
gpcp-1	gpcp-1
K10B4.1	K10B4.1
K10B4.3	K10B4.3
nmur-2	nmur-2
ctsa-2	ctsa-2
asp-14	asp-14
fah-1	fah-1
rnst-2	rnst-2
hira-1	hira-1
pup-2	pup-2
cid-1	cid-1
emb-1	emb-1
K10D2.5	K10D2.5
K10D2.7	K10D2.7
gsto-3	gsto-3
dos-2	dos-2
K10G6.4	K10G6.4
K11C4.2	K11C4.2
swt-7	swt-7
K11D12.6	K11D12.6
K11D12.8	K11D12.8
exc-14	exc-14
K11D12.11	K11D12.11
K11D12.12	K11D12.12
K11G9.5	K11G9.5
slc-25A10	slc-25A10
K11G12.6	K11G12.6
K11H12.1	K11H12.1
K11H12.7	K11H12.7
K11H12.8	K11H12.8
K11H12.9	K11H12.9
spe-49	spe-49
K12B6.4	K12B6.4
K12C11.1	K12C11.1
K12C11.3	K12C11.3
K12H4.2	K12H4.2
K12H4.3	K12H4.3
spcs-3	spcs-3
K12H4.5	K12H4.5
K12H4.7	K12H4.7
ostd-1	ostd-1
M01B12.4	M01B12.4
riok-1	riok-1
M01E11.2	M01E11.2
rmh-1	rmh-1
pqn-52	pqn-52
M01G5.1	M01G5.1
M01G5.3	M01G5.3
trx-3	trx-3
M01H9.2	M01H9.2
M01H9.3	M01H9.3
M01H9.4	M01H9.4
M01H9.5	M01H9.5
algn-14	algn-14
bris-1	bris-1
zig-12	zig-12
M02D8.2	M02D8.2
M02D8.3	M02D8.3
asns-2	asns-2
M02E1.1	M02E1.1
nlp-64	nlp-64
clec-265	clec-265
ipla-1	ipla-1
atg-2	atg-2
M03A8.3	M03A8.3
M03D4.4	M03D4.4
M03E7.1	M03E7.1
M03E7.3	M03E7.3
M03E7.4	M03E7.4
memb-2	memb-2
M03F4.6	M03F4.6
calu-1	calu-1
M03F8.1	M03F8.1
M03F8.3	M03F8.3
galt-1	galt-1
M03F8.5	M03F8.5
M03F8.6	M03F8.6
M4.1	M4.1
M04F3.4	M04F3.4
M04F3.5	M04F3.5
M04G7.1	M04G7.1
M04G7.3	M04G7.3
M6.4	M6.4
M57.2	M57.2
endu-2	endu-2
M60.4	M60.4
M60.6	M60.6
M60.7	M60.7
M70.4	M70.4
mtss-1	mtss-1
aak-1	aak-1
PDB1.1	PDB1.1
pgap-3	pgap-3
jamp-1	jamp-1
R01B10.6	R01B10.6
R01H2.4	R01H2.4
ger-1	ger-1
nhr-204	nhr-204
aass-1	aass-1
cogc-8	cogc-8
gtf-2H1	gtf-2H1
ints-13	ints-13
fnta-1	fnta-1
R02D3.7	R02D3.7
R02E12.4	R02E12.4
R02E12.5	R02E12.5
hrg-1	hrg-1
R02F2.1	R02F2.1
osg-1	osg-1
R02F2.7	R02F2.7
R02F2.8	R02F2.8
R02F2.9	R02F2.9
R02F11.1	R02F11.1
R02F11.2	R02F11.2
R02F11.3	R02F11.3
R02F11.4	R02F11.4
R03E9.2	R03E9.2
abts-4	abts-4
R03G5.6	R03G5.6
R03H10.2	R03H10.2
R04A9.1	R04A9.1
R04A9.3	R04A9.3
R04A9.6	R04A9.6
R04B3.1	R04B3.1
R04B3.2	R04B3.2
R04B3.3	R04B3.3
cnnm-2	cnnm-2
R04E5.7	R04E5.7
R04E5.8	R04E5.8
R04E5.9	R04E5.9
arrd-26	arrd-26
mca-2	mca-2
R05D3.2	R05D3.2
R05D3.3	R05D3.3
R05D3.8	R05D3.8
R05D3.9	R05D3.9
met-2	met-2
R05D3.12	R05D3.12
btbd-10	btbd-10
R05F9.6	R05F9.6
R05F9.9	R05F9.9
sgt-1	sgt-1
aagr-2	aagr-2
R05G6.1	R05G6.1
R05G6.4	R05G6.4
R05G6.5	R05G6.5
vdac-1	vdac-1
R05G6.9	R05G6.9
R05G6.10	R05G6.10
twk-49	twk-49
R05G9.3	R05G9.3
R05G9R.1	R05G9R.1
R05H11.2	R05H11.2
R06A10.4	R06A10.4
clec-150	clec-150
tbc-10	tbc-10
R07E4.1	R07E4.1
R07E4.5	R07E4.5
lips-17	lips-17
npp-21	npp-21
pgam-5	pgam-5
R07G3.7	R07G3.7
R07G3.8	R07G3.8
chat-1	chat-1
htz-1	htz-1
wapl-1	wapl-1
R08C7.12	R08C7.12
R08E3.3	R08E3.3
ztf-16	ztf-16
R08F11.1	R08F11.1
R08F11.7	R08F11.7
R09A1.2	R09A1.2
R09A1.3	R09A1.3
flp-34	flp-34
fpn-1.2	fpn-1.2
hacd-1	hacd-1
R09B5.11	R09B5.11
chil-14	chil-14
sti-1	sti-1
R09F10.1	R09F10.1
R09F10.3	R09F10.3
R09F10.5	R09F10.5
R09F10.8	R09F10.8
rbx-2	rbx-2
cdh-1	cdh-1
R10F2.5	R10F2.5
R10F2.6	R10F2.6
R10H1.1	R10H1.1
srab-14	srab-14
R11E3.1	R11E3.1
set-15	set-15
R11F4.1	R11F4.1
R11F4.2	R11F4.2
R11G1.1	R11G1.1
R11G1.2	R11G1.2
R11G1.6	R11G1.6
R12A1.3	R12A1.3
R12B2.2	R12B2.2
R12B2.3	R12B2.3
gldc-1	gldc-1
frpr-16	frpr-16
R12C12.5	R12C12.5
R12C12.6	R12C12.6
R12C12.9	R12C12.9
kel-20	kel-20
suco-1	suco-1
R12E2.8	R12E2.8
R12E2.11	R12E2.11
mrps-6	mrps-6
R12E2.13	R12E2.13
R13A1.5	R13A1.5
glb-23	glb-23
best-16	best-16
ttr-32	ttr-32
ttr-8	ttr-8
R13A5.7	R13A5.7
mfsd-6	mfsd-6
R13A5.10	R13A5.10
R13D11.4	R13D11.4
srab-16	srab-16
kbp-1	kbp-1
dhhc-5	dhhc-5
cra-1	cra-1
R13H7.2	R13H7.2
gcp-2.1	gcp-2.1
R57.2	R57.2
npr-24	npr-24
R119.2	R119.2
R119.3	R119.3
R119.5	R119.5
rnp-8	rnp-8
pcf-11	pcf-11
R144.3	R144.3
wip-1	wip-1
smcr-8	smcr-8
R144.6	R144.6
larp-1	larp-1
R144.11	R144.11
mks-1	mks-1
lmtr-5	lmtr-5
R148.3	R148.3
R148.4	R148.4
R148.5	R148.5
R148.7	R148.7
R151.1	R151.1
R151.2	R151.2
R151.6	R151.6
hsp-75	hsp-75
R151.8	R151.8
pfd-5	pfd-5
R151.10	R151.10
pde-4	pde-4
mboa-6	mboa-6
R160.3	R160.3
R160.6	R160.6
cest-19	cest-19
flp-26	flp-26
R193.2	R193.2
igcm-2	igcm-2
gcy-28	gcy-28
T01B6.1	T01B6.1
aakg-4	aakg-4
nlp-45	nlp-45
T01B10.5	T01B10.5
T01B11.1	T01B11.1
eppl-1	eppl-1
aak-2	aak-2
T01C8.2	T01C8.2
got-1.2	got-1.2
T01D1.3	T01D1.3
T01D1.4	T01D1.4
T02C5.1	T02C5.1
igcm-3	igcm-3
T02G5.3	T02G5.3
T02G5.7	T02G5.7
mmaa-1	mmaa-1
T02H6.1	T02H6.1
thoc-1	thoc-1
T02H6.11	T02H6.11
uba-5	uba-5
pgk-1	pgk-1
T03F1.6	T03F1.6
tfbm-1	tfbm-1
guk-1	guk-1
T03F1.11	T03F1.11
T03F1.12	T03F1.12
T03G6.1	T03G6.1
T03G6.3	T03G6.3
T03G11.3	T03G11.3
mans-3	mans-3
metl-9	metl-9
T04A6.1	T04A6.1
T04B8.5	T04B8.5
T04C4.1	T04C4.1
T04C9.1	T04C9.1
attf-5	attf-5
T04G9.4	T04G9.4
trap-2	trap-2
T04G9.6	T04G9.6
T04G9.7	T04G9.7
T05A7.1	T05A7.1
clec-140	clec-140
fut-6	fut-6
T05A7.7	T05A7.7
T05A8.3	T05A8.3
nep-2	nep-2
T05A8.5	T05A8.5
T05A8.7	T05A8.7
T05A12.3	T05A12.3
T05A12.4	T05A12.4
T05B11.1	T05B11.1
clic-1	clic-1
T05C1.1	T05C1.1
T05C1.2	T05C1.2
T05C1.3	T05C1.3
camt-1	camt-1
T05C3.2	T05C3.2
T05E7.1	T05E7.1
T05E7.3	T05E7.3
T05E7.4	T05E7.4
vet-1	vet-1
acl-8	acl-8
T05H4.3	T05H4.3
T05H4.7	T05H4.7
T05H4.10	T05H4.10
T05H4.11	T05H4.11
atp-4	atp-4
glb-25	glb-25
T06A4.1	T06A4.1
mps-3	mps-3
T06A4.3	T06A4.3
mel-46	mel-46
gtsf-1	gtsf-1
lsy-13	lsy-13
T06F4.1	T06F4.1
rrp-8	rrp-8
nog-1	nog-1
T07A9.10	T07A9.10
T07A9.12	T07A9.12
tag-261	tag-261
T07E3.2	T07E3.2
T07E3.3	T07E3.3
T07E3.4	T07E3.4
brc-2	brc-2
pdf-1	pdf-1
npr-31	npr-31
T07F12.2	T07F12.2
arrd-23	arrd-23
T07F12.4	T07F12.4
cest-16	cest-16
sre-12	sre-12
epg-7	epg-7
ttr-30	ttr-30
ttr-59	ttr-59
T08B1.1	T08B1.1
T08B1.4	T08B1.4
acs-3	acs-3
rbm-5	rbm-5
mrpl-23	mrpl-23
T08G2.2	T08G2.2
ast-1	ast-1
exc-15	exc-15
T09A12.1	T09A12.1
gpx-6	gpx-6
pigv-1	pigv-1
T09B4.3	T09B4.3
T09B4.4	T09B4.4
T09B4.5	T09B4.5
T09B4.6	T09B4.6
T09B4.8	T09B4.8
tin-44	tin-44
T09D3.3	T09D3.3
nhr-216	nhr-216
T10B5.3	T10B5.3
T10B5.4	T10B5.4
cct-7	cct-7
T10B5.10	T10B5.10
pcbd-1	pcbd-1
cerk-1	cerk-1
T10B11.5	T10B11.5
T10B11.6	T10B11.6
T10E9.2	T10E9.2
T10E9.3	T10E9.3
T10E9.6	T10E9.6
nuo-2	nuo-2
T10E9.8	T10E9.8
T10E10.3	T10E10.3
T10E10.4	T10E10.4
T10F2.2	T10F2.2
prp-19	prp-19
T10H9.1	T10H9.1
syx-18	syx-18
T10H10.2	T10H10.2
sav-1	sav-1
T12A2.1	T12A2.1
stt-3	stt-3
T12A2.5	T12A2.5
bcas-2	bcas-2
gen-1	gen-1
esyt-2	esyt-2
T12B3.1	T12B3.1
T12B3.3	T12B3.3
mob-3	mob-3
T12C9.7	T12C9.7
ari-2	ari-2
cec-6	cec-6
T12E12.6	T12E12.6
sld-2	sld-2
pho-14	pho-14
sut-1	sut-1
T13B5.9	T13B5.9
T13C2.2	T13C2.2
T13C2.3	T13C2.3
ssup-72	ssup-72
T13C2.6	T13C2.6
T13C2.7	T13C2.7
ceh-54	ceh-54
T13C5.6	T13C5.6
hot-8	hot-8
tmc-1	tmc-1
T13G4.4	T13G4.4
spat-3	spat-3
T14A8.2	T14A8.2
T14B4.1	T14B4.1
mrps-18.C	mrps-18.C
T14B4.3	T14B4.3
T14B4.5	T14B4.5
T14B4.8	T14B4.8
T14B4.9	T14B4.9
svh-2	svh-2
T14E8.2	T14E8.2
dop-3	dop-3
vha-15	vha-15
hex-1	hex-1
T14G11.1	T14G11.1
immt-1	immt-1
T15B7.1	T15B7.1
hpo-8	hpo-8
T15B7.14	T15B7.14
T15B7.15	T15B7.15
lgc-54	lgc-54
T15B12.1	T15B12.1
nmt-1	nmt-1
T17H7.1	T17H7.1
T17H7.7	T17H7.7
ttc-17	ttc-17
T19A5.3	T19A5.3
pamn-1	pamn-1
T19B4.3	T19B4.3
T19B4.5	T19B4.5
best-17	best-17
T19C3.2	T19C3.2
T19C3.3	T19C3.3
T19C3.4	T19C3.4
T19C3.5	T19C3.5
ttr-7	ttr-7
adt-3	adt-3
T19D2.3	T19D2.3
lgc-32	lgc-32
lpr-7	lpr-7
rund-1	rund-1
T19D7.5	T19D7.5
T19D7.6	T19D7.6
T19D7.7	T19D7.7
T19D12.4	T19D12.4
T19D12.5	T19D12.5
T19D12.6	T19D12.6
oig-8	oig-8
clec-178	clec-178
frpr-18	frpr-18
T19H12.6	T19H12.6
T20B5.2	T20B5.2
oga-1	oga-1
trd-1	trd-1
T20B12.3	T20B12.3
T20B12.7	T20B12.7
lgc-50	lgc-50
mrrf-1	mrrf-1
T20F5.4	T20F5.4
T20F5.5	T20F5.5
T20F5.6	T20F5.6
T20F5.7	T20F5.7
T20F7.1	T20F7.1
T20F7.3	T20F7.3
aakg-2	aakg-2
acs-9	acs-9
T20H4.2	T20H4.2
T20H4.5	T20H4.5
T21D9.2	T21D9.2
zmp-6	zmp-6
pqbp-1.1	pqbp-1.1
T21D12.7	T21D12.7
sma-10	sma-10
T21D12.12	T21D12.12
T21E3.2	T21E3.2
T21E12.3	T21E12.3
T21E12.5	T21E12.5
lgc-53	lgc-53
T21F4.1	T21F4.1
T21G5.1	T21G5.1
