baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
C54E4.5	119.462073805727	0.784544181029653	0.290383448028454	2.7017524117035	0.00689751035810043	0.0117665351146311
C54F6.12	67.4204332326576	5.02372236398421	0.528371976474036	9.50792734601259	1.94499039544324e-21	2.2346520551938e-20
C54G4.2	54.5062683863212	0.932394264723174	0.448135671820703	2.08060710930466	0.0374698826456384	0.0557183034813909
C54G4.4	44.6432009227113	3.6809183301836	0.562471937672087	6.54418128914641	5.98221938369607e-11	2.75161534195092e-10
C54G4.5	10.1228611060633	-3.13059989190108	0.780947560493912	-4.00871972750786	6.10488195573636e-05	0.000140040865428503
C54G4.7	195.568403904604	-1.59696957725793	0.163276350347444	-9.78077703145407	1.36161139573082e-22	1.72955336008133e-21
C54G4.9	231.948887130111	-0.377998019919324	0.18563078927384	-2.03628946145193	0.0417212974365673	0.0614260488038997
C54G6.2	10.0776807643167	2.76091199995185	0.41486010142969	6.65504344823037	2.83216375351846e-11	1.34725941682255e-10
C54G6.3	6.38585219716189	1.76731905573207	0.66480020258905	2.65842135554304	0.00785076711788756	0.0132470870309392
C54G7.1	4.50679544489326	2.94754577506896	1.12441050165503	2.62141430619017	0.00875657736106415	0.0146531380500508
C54H2.4	13.587201831622	2.39369403132706	0.629441053179274	3.80288832327767	0.00014301883726249	0.000312731408904787
C55A6.10	268.596668042176	-0.62164008260041	0.087220922647393	-7.12718994172426	1.02438688378182e-12	5.6050765209687e-12
C55A6.11	18.7117290511596	2.1568912735555	0.440961196068832	4.89134031017735	1.00151630816765e-06	2.90236444597e-06
C55A6.12	468.320023525045	-0.642714494956142	0.280688710545494	-2.28977679119008	0.0220342592194235	0.0342293410302607
C55A6.7	83.084571410272	1.12460193716776	0.334758015110135	3.3594473811113	0.000780985224306573	0.00154665984499256
C55B6.1	198.797249511896	1.41233668054746	0.244086832091743	5.78620595156324	7.19939391316488e-09	2.70536705055841e-08
C55B7.11	159.153955751221	-1.87244701631447	0.149023393154208	-12.564785814378	3.2976685626126e-36	1.09662841516943e-34
C55C2.4	11.5648342885249	2.28645230218163	0.614678642537044	3.71975231276047	0.000199418244932651	0.000429392834654903
C55C3.1	67.3151601863802	-0.642815981354571	0.300604235865911	-2.1384129185768	0.0324832449019842	0.048907562768623
C55C3.3	46.9925055202691	3.02334308576404	0.541664823840807	5.58157545532731	2.38349606985677e-08	8.43439389161477e-08
C56A3.4	172.652862597726	-1.70657319921962	0.231719536832952	-7.36482224392627	1.77383068920453e-13	1.03623453464278e-12
C56A3.6	279.870605163467	-1.20547117422932	0.112365272427793	-10.7281471239609	7.50866309276218e-27	1.32241388811344e-25
C56A3.8	180.767654637398	0.117086435443579	0.385069041517413	0.304066083791586	0.761077545411762	0.803392976761548
C56C10.4	102.485844608923	4.96456841928339	0.609835632031975	8.14083034594326	3.92576161366091e-16	2.92941152328091e-15
C56C10.7	374.096475259097	-1.35036094233806	0.142068531702354	-9.50499682200686	2.00054120845784e-21	2.29355409637757e-20
C56E10.3	34.6921357157739	1.37660527238033	0.325530793829789	4.22880200114069	2.3493899231603e-05	5.70847907810313e-05
C56E6.2	239.925158867246	-0.836353799564003	0.205338894903565	-4.0730413006108	4.64031918387047e-05	0.000108112571411847
C56E6.4	9.04469983687445	2.17113469080356	0.52249892456716	4.15529025749122	3.24874850105825e-05	7.75470328785818e-05
C56G2.15	56.863853357925	-0.0137397711108536	0.271362699269053	-0.0506324971997377	0.95961836700687	0.967752257855487
C56G2.3	244.13719354946	1.40497672468159	0.123074442278615	11.4156659877526	3.49218702792574e-30	7.79048722813099e-29
C56G2.4	52.8372031600573	0.653759652509984	0.261704486396996	2.49808347388533	0.0124866787157199	0.0203264450726556
C56G2.5	106.798625029022	0.0499353354838583	0.424213127945139	0.117712848081204	0.906295186264967	0.925482438920967
C56G2.9	11.3451822509063	-2.77210250124991	0.673755891890639	-4.11440186960156	3.88184649257773e-05	9.15366928925837e-05
C56G7.3	95.9354845287977	-0.18505028498399	0.19489832522501	-0.949470883191785	0.342381174021016	0.404391971257118
cab-1	1330.86347329918	-0.438294533488147	0.146213963108079	-2.99762433198099	0.00272092846038235	0.00494915949613967
cacn-1	717.889618719961	-0.216881354192936	0.161337697919508	-1.34426954759909	0.178861239192503	0.227409896612838
cah-1	46.0020383346712	-2.4527919346962	0.360485038318121	-6.80414351214116	1.0165216778584e-11	5.01608945922016e-11
cah-2	58.7876040403516	3.38921741265773	0.340815927396119	9.94442201851251	2.66717801698022e-23	3.62438352865789e-22
cah-3	796.519341745681	1.31871832694087	0.195848876497357	6.73334639710666	1.65804687576366e-11	8.05186664203053e-11
cah-4	3053.05763252396	2.68298112649087	0.197260695444656	13.6011947055292	3.93945252399322e-42	1.86653352331502e-40
cah-5	152.385103080796	-2.10693774522245	0.303239776482191	-6.94809160481685	3.70260567500096e-12	1.90521391484432e-11
cah-6	66.7725726800527	0.3144654504662	0.287131253257541	1.09519756870264	0.273430090629376	0.331584304695283
cal-1	98.2912177973427	-0.852394212719947	0.354944609465492	-2.40148516131449	0.0163286713024525	0.0260228326100106
cal-2	86.0344623684494	-0.00824824206945648	0.332563125207129	-0.0248020343936786	0.980212868347273	0.984627803101233
cal-3	14.8841164727239	1.04189547240175	0.555379881211733	1.87600506905028	0.0606545838432669	0.0862650131217562
cal-4	179.662713011399	4.21836522961884	0.227907288836258	18.5091282124354	1.74298670042042e-76	3.65958854668663e-74
cal-5	677.006968224139	0.673382619695022	0.18523132111616	3.63536045436256	0.000277592225617387	0.00058432426811696
cal-7	6.50956277607959	6.61949558311465	0.984982934486033	6.72041651825036	1.81205827909649e-11	8.76797110373486e-11
cal-8	56.267635227387	4.58508528810002	0.511960952213294	8.95592772901512	3.36890635286973e-19	3.23535867502502e-18
calf-1	35.6216699792802	3.88260012213737	0.301910357612224	12.8601090497339	7.54701252621189e-38	2.75813686452822e-36
calm-1	113.15951702721	1.72521868260442	0.294206053359448	5.86398091713166	4.5189943770549e-09	1.74250600610385e-08
calu-1	3879.82989223514	-0.0752574784741264	0.163119354242266	-0.461364494873818	0.644537120186746	0.699189897979908
calu-2	193.098853742123	0.356775968999327	0.282739862845225	1.26185238052064	0.207001909785869	0.25915777504818
cam-1	415.541293025708	-1.8935441347193	0.224909126714204	-8.41915204768658	3.79218979650706e-17	3.07627032886345e-16
camt-1	503.941901876885	-0.39658763692217	0.168316341207822	-2.35620400298804	0.018462775192027	0.0291205474674068
cand-1	2082.63179862219	-0.263007223270541	0.185110244332267	-1.42081398152363	0.155370844954861	0.200810019043651
cap-1	944.494602238382	-0.146924334536281	0.156056684707966	-0.941480557601392	0.346458648126561	0.408622007284857
cap-2	858.178509897784	-0.285645101091613	0.0684089623091847	-4.17555085546535	2.97265831925295e-05	7.13864662089271e-05
capa-1	14.7992455227996	2.48354203923159	0.544454167829645	4.56152636158837	5.07830988412212e-06	1.35068410926924e-05
capg-1	1012.11287510613	-1.65053840953462	0.20784331284488	-7.94126299731597	2.00132816134744e-15	1.39519674164768e-14
capg-2	972.188526167773	-0.523089258432303	0.265368317644495	-1.97118202758879	0.0487030588772361	0.070742316122822
car-1	5502.32157365421	-0.326607548927135	0.275268246301031	-1.18650644713288	0.235422356941557	0.289992246420131
cars-1	1902.30830890752	0.0821628701262411	0.124679852788599	0.658990753426317	0.509901706374232	0.572389922618229
cas-1	1057.71008844339	0.185258751945037	0.159170667946733	1.16390007238667	0.244464510269072	0.299819720073442
cash-1	1779.37422876063	-0.869751783150446	0.182327087152482	-4.77028288409536	1.83967380181716e-06	5.17583475298427e-06
casy-1	879.917965423712	-0.403048340733428	0.1828626812895	-2.20410385482284	0.0275170411236392	0.0420331635309457
cat-1	135.458811931393	1.37547954733693	0.283483001512884	4.85207063561594	1.22179089009501e-06	3.50279433765392e-06
cat-2	39.4070403466306	2.40180582198471	0.380816855142005	6.30698402540269	2.84525183839394e-10	1.23298084522551e-09
cat-4	263.357605087196	-2.05371081108964	0.291577602601008	-7.04344501350441	1.87544031796722e-12	9.97130830426664e-12
catp-1	388.087850444717	1.28864126949092	0.240681967258975	5.35412471556015	8.59715505740353e-08	2.83605472442012e-07
catp-4	235.882418192319	0.183945779604302	0.742416237207206	0.247766374690648	0.804315172950782	0.841403563106387
catp-5	493.689753657004	0.905963731138909	0.17340212523107	5.22464029741073	1.74493982152077e-07	5.55930247213461e-07
catp-6	1509.64458345073	-0.333134052655685	0.161597093247192	-2.06151017918433	0.039254393362973	0.0581377654399328
catp-7	1086.92078833892	-0.927251656752848	0.121914560938699	-7.60574987608811	2.83256647145119e-14	1.79050305645215e-13
catp-8	1791.94402882071	-0.97618505988601	0.107527237270098	-9.07849103789326	1.10090465922876e-19	1.09558430213955e-18
cav-1	66.0408235331296	-0.779227417734837	0.572474995231045	-1.3611553766123	0.173464592630824	0.221257901242425
cav-2	169.565201445009	1.89295467522585	0.245239634623354	7.71879585505462	1.17433811622048e-14	7.66289612948744e-14
cbd-1	11016.3571951502	-1.46726100952695	0.706544602730794	-2.07667145691297	0.0378318927395018	0.0562175836045774
cbl-1	1225.97546936362	1.61262284380858	0.240764356802961	6.69793014722826	2.11392262738913e-11	1.01780051682027e-10
cblc-1	478.621029047239	0.929148174337529	0.190254916563707	4.88370125261075	1.04112780506183e-06	3.00982627878025e-06
cbn-1	302.557582717131	1.15091974898824	0.432338508112663	2.66208012331005	0.00776593902833889	0.0131122161960664
cbp-1	2177.10387890912	-1.0933334088176	0.242667513658616	-4.5054790908506	6.62233600799583e-06	1.7287170642033e-05
CC8.2	133.291453753736	-0.595791967580447	0.218506204329812	-2.72665926996362	0.00639790674422903	0.0109710197563671
CC8.3	0.505085121340607	1.98805603834112	1.78079452931924	1.11638709890979	0.264256473384498	0.321588625639415
cca-1	233.214050259197	0.0257620220863297	0.142510483018135	0.180772821344317	0.856545897038983	0.884123141073205
ccar-1	3425.04279154662	-0.369282825666497	0.227865191028807	-1.62061973572704	0.105099216958326	0.141080909513571
ccb-1	210.343937182298	0.788747754932127	0.189299702969586	4.16666134472938	3.0909315033567e-05	7.40440593690012e-05
ccb-2	24.0516814954808	5.26392600101066	0.485606357815017	10.8399033832581	2.22706128248442e-27	4.08345414603478e-26
ccch-1	820.388924471141	0.641607753247761	0.279171854101324	2.29825372372565	0.0215473526073863	0.0335313256386997
ccch-3	187.907352821132	-1.00757433052167	0.256073822668171	-3.93470257921412	8.32997843030679e-05	0.000187823560816435
cccp-1	263.744825999397	0.897623937157214	0.207271089113204	4.33067602914445	1.48652255677017e-05	3.7156124038037e-05
ccdc-149	36.4402231474337	2.43772097632923	0.418997683146691	5.81798199460635	5.95623158144284e-09	2.26248058794218e-08
ccdc-47	1721.38827603636	-1.14266074146089	0.0915849716115022	-12.4765092062046	1.00287836065816e-35	3.25418832906898e-34
ccdc-55	421.810704418648	-1.22351171107649	0.159251695942086	-7.68288025969557	1.55550969613255e-14	1.00521411141746e-13
ccep-290	40.4995765842199	0.502664768249675	0.346681198221125	1.44993374555334	0.147076995896842	0.19115189611159
ccf-1	680.605884354346	-0.59558324563447	0.1500878121407	-3.96823191130363	7.24078526864947e-05	0.000164651366864936
ccg-1	1220.9910275315	0.291193478396479	0.131089847163146	2.22132746889298	0.0263287896730596	0.0403100771831744
cchl-1	780.895047229568	-0.620057364593598	0.112781212399859	-5.4978781607279	3.84388358062496e-08	1.32903795225483e-07
ccm-2	56.6863674753402	0.897393618801233	0.194581363910938	4.61191966570849	3.98967193890374e-06	1.07556412693306e-05
ccm-3	307.586312434651	-0.00182217430388016	0.149454657519939	-0.0121921546917135	0.990272309010492	0.992961502470676
ccnk-1	243.769141615588	-1.25491447587665	0.13049375419377	-9.61666313939612	6.80013916809668e-22	8.1086737429821e-21
ccpp-1	687.050603511877	-0.876955429471607	0.126516126606856	-6.93157033013435	4.16194447347813e-12	2.12929294897295e-11
ccpp-6	6.802045302654	3.03051479618617	0.665583721231778	4.55316844374992	5.28439276145156e-06	1.40062568538671e-05
ccr-4	1598.4281328669	-1.1133510430341	0.151543947810681	-7.34672059899728	2.03128854001147e-13	1.17636764123542e-12
cct-1	2649.3151775453	-1.25866189375752	0.115564215484394	-10.891450164584	1.26607984476098e-27	2.34959843634326e-26
cct-2	2518.58681069919	-1.13303541394489	0.163580256459175	-6.92648023954934	4.31440114607798e-12	2.20413203588755e-11
cct-3	2770.25418484123	-0.420514947632886	0.163337080834469	-2.57452224249709	0.0100378632256355	0.0166386129133289
cct-4	2430.93162787331	-0.953390774232782	0.0978938290499655	-9.73902832778322	2.05509953220109e-22	2.57380184687828e-21
cct-5	4097.16955883958	-1.0960461588669	0.0850324128167193	-12.889745481283	5.14132069145103e-38	1.90495716138608e-36
cct-6	2572.60668382342	-1.14045904029774	0.140156993160145	-8.13701132268612	4.05154840070829e-16	3.01906612907337e-15
cct-7	2582.58368394241	-0.678524882860543	0.147652858375252	-4.59540634923644	4.31906745491451e-06	1.15853142052166e-05
cct-8	2290.89091164957	-0.932877848501597	0.188759639898864	-4.9421467904973	7.72670036354635e-07	2.28052666738849e-06
ccz-1	381.64780910055	-1.12689917193127	0.166684698301002	-6.76066359670456	1.37361127553733e-11	6.71626919564097e-11
CD4.1	73.9364989347707	1.97859034836055	0.325406975370972	6.0803562864776	1.19915789711388e-09	4.89165057611253e-09
CD4.11	12.7899378089528	4.55967736914007	0.858870231526646	5.30892468008261	1.10273888567789e-07	3.58691615669468e-07
cdap-2	627.159959468013	0.198593759609604	0.151705974226506	1.30907013136537	0.190510595750502	0.240479483590284
cdc-14	818.938926167076	-1.29606205832426	0.141014831267747	-9.19096272833459	3.89340984553274e-20	3.99335561551385e-19
cdc-25.4	16.2871728707451	0.551483734369255	0.475443509512917	1.15993535159254	0.246075128221748	0.301518763359478
cdc-26	183.044837415954	-0.452020741706597	0.215233618040465	-2.100140051642	0.0357165229875204	0.0533183505019334
cdc-42	1434.05381697607	-0.150022022725461	0.141772402679696	-1.05818918132045	0.28996920254283	0.349228458084425
cdc-48.3	301.623370484842	-1.55502871236985	0.122438009608385	-12.7005389694227	5.87238810156163e-37	2.02191420551517e-35
cdc-5L	1414.1973943863	-1.51016478358656	0.175431879260065	-8.60826886171498	7.41721317946818e-18	6.32352856096698e-17
cdc-6	612.967412923483	-0.555970527388617	0.167802493116686	-3.31324354639955	0.000922206374301421	0.001807612274578
cdc-7	244.351200487208	-3.22693997829365	0.225138022172333	-14.3331630399754	1.35792236830535e-46	8.40499001145301e-45
cdc-73	393.488354119202	-0.284358084353018	0.204392868892569	-1.39123290305436	0.164154812750344	0.211067451360553
cdd-1	102.917858225766	-0.197985349987125	0.303355462366038	-0.652651343222658	0.513981077357048	0.576274613955654
cdd-2	218.469333135859	-0.040076831000037	0.193590258339362	-0.207018841463514	0.835995143870124	0.867678201081834
cdf-1	431.029851450726	0.72504342210187	0.105438163185623	6.87648001630527	6.13495365997807e-12	3.09289471709252e-11
cdf-2	166.404156058348	-0.040941748433168	0.221368993133021	-0.184947981439144	0.853269836367702	0.881421320453922
cdgs-1	509.013213871981	-0.67605809329371	0.156808582042347	-4.31135901165879	1.62254216815635e-05	4.03581452650829e-05
cdh-1	472.8516378976	-1.08404919769379	0.223785354334039	-4.84414720042698	1.27156638932399e-06	3.6415974583796e-06
cdh-10	1170.45750992444	0.884567638256802	0.424403046386872	2.08426316867306	0.0371362356206825	0.055252856888463
cdh-12	1972.79115403973	1.00638413649508	0.436369901883114	2.3062638650194	0.0210958929368664	0.0329388774523134
cdh-3	364.222622405653	-2.03048053337264	0.264777978714734	-7.66861558211468	1.73862650493594e-14	1.12084362521698e-13
cdh-4	1129.68540125483	0.367670574133104	0.258833640003087	1.42048991054145	0.155465103854573	0.200907594988507
cdh-5	100.447700214363	-1.31212715573505	0.47565407437119	-2.7585744061368	0.0058054087327391	0.0100459464625356
cdh-7	1112.81899039545	2.23364857246307	0.470667826550442	4.74570056940928	2.07785901855156e-06	5.80780850186638e-06
cdh-8	130.28482929689	-2.13164894940365	0.318122082839034	-6.70072611866507	2.07386416865252e-11	9.9986211246876e-11
cdh-9	101.450906281873	0.597263178416261	0.298074814013296	2.0037358083854	0.0450983682966615	0.0659087385997887
cdk-1	1008.97785227005	-0.0688608372517371	0.213350181059095	-0.322759685086293	0.746877246880718	0.79113280834887
cdk-11.1	651.405242351601	-0.897711097554065	0.171559515058284	-5.23265117209665	1.670958949811e-07	5.32835867616919e-07
cdk-11.2	217.311398700715	-0.72220150243762	0.201687810970499	-3.5807890370889	0.000342558163271204	0.000714335503857458
cdk-12	835.100552025144	-0.477350926881506	0.230675757981536	-2.06935887437168	0.0385124226908422	0.0571416131596976
cdk-2	253.394814065704	0.00634739358458752	0.187779097373553	0.0338024501841145	0.973034682099261	0.978885322803353
cdk-4	119.639713990814	0.41967440092367	0.217573267866259	1.92888770316049	0.0537448047340469	0.0772543268851371
cdk-5	231.272911395279	-1.37305467838081	0.169822235320693	-8.085246762816	6.20384570111096e-16	4.53452421621134e-15
cdk-7	514.025323843943	-1.81176320027109	0.16544211773763	-10.9510397052842	6.56892425453981e-28	1.25160215155894e-26
cdk-8	467.792939295838	-1.59257384593781	0.165350579312483	-9.63149843538275	5.88647373970217e-22	7.09025430874362e-21
cdk-9	343.160775318453	0.562759731278169	0.164430534332066	3.42247705734313	0.00062053334370257	0.00124665498018145
cdka-1	139.361729902123	0.768360704989183	0.212201072925018	3.62090867118606	0.000293570139382312	0.000615778462782722
cdkl-1	52.1213302516009	4.16406824385745	0.343227181837332	12.1321051018359	7.13903153885021e-34	2.09437670460296e-32
cdkr-3	471.120331856778	-0.194592520306987	0.108891704333872	-1.78702796046197	0.073932969570605	0.103002112693474
cdl-1	1065.21706252953	-0.913249132461109	0.258984057242171	-3.526275486553	0.000421448328921394	0.000867859366555825
cdt-1	509.458762990755	-0.0332351560461856	0.216006644543153	-0.153861730117038	0.877718759661225	0.902324546702419
cdt-2	556.582230567763	-0.699386886443234	0.27513609816348	-2.54196701600265	0.0110230575284681	0.0181368930569817
cebp-2	86.3689374030823	-0.906774098054173	0.233616608501872	-3.88146246908172	0.000103830177535809	0.000230810367667313
cec-1	506.173173956382	0.113771353557056	0.205564761269047	0.553457474202739	0.579950192579788	0.639162892357387
cec-10	909.056556602517	-1.13631305941594	0.158804540177379	-7.15541922256579	8.34175979568361e-13	4.61143850759835e-12
cec-2	206.276619156406	-2.23482259235446	0.344293776706562	-6.49103394703289	8.5249265547956e-11	3.86309409855063e-10
cec-3	454.661669346744	-0.961669950029352	0.192786238720143	-4.98827072105159	6.09221577234467e-07	1.81562611996289e-06
cec-4	363.207110436783	0.0955532494701586	0.132226005161011	0.722650959270865	0.469894351855613	0.532785760236119
cec-5	1262.61465359115	-0.207808490054775	0.149167214717816	-1.39312442380783	0.163582168604007	0.210457510682651
cec-6	370.876718015874	-0.979956456312281	0.281777682628203	-3.47776462341521	0.000505613700038155	0.00102969028147747
ced-1	931.843933073509	-0.514468607575387	0.13837728713066	-3.71786886593324	0.000200910507156872	0.000432432102640358
ced-11	122.686711387893	-0.424759878032959	0.22351824544864	-1.90033649011691	0.0573889755993003	0.0820455474922974
ced-12	493.749405805132	-1.28133707803636	0.11270597602093	-11.368847715745	5.97714253861148e-30	1.30885976080678e-28
ced-2	411.309687589523	0.463290031944292	0.189983804778764	2.43857644857567	0.014745239443851	0.0237075111058194
ced-3	1014.19094092792	-0.027255743813477	0.382616191343375	-0.0712352075791183	0.943210560983896	0.955253824554579
ced-4	296.751463022855	-0.0600608226036362	0.174944890881411	-0.343312812972339	0.731363142585247	0.777468135689747
ced-5	1118.83750658337	-0.844250077074968	0.198861118605859	-4.24542556631325	2.18178928855385e-05	5.32784485788704e-05
ced-6	349.57264039678	-1.09710813173808	0.115659568541178	-9.48566682009955	2.40838266481436e-21	2.74935624465162e-20
ced-7	2356.17597026534	-0.898086233143271	0.142009361726446	-6.32413400232911	2.54656666753526e-10	1.10893191850214e-09
ced-8	16.6445542339896	-0.392741308910805	0.370321133819558	-1.06054252118965	0.28889785610312	0.348173128098166
ced-9	246.064388328324	-0.175509288972038	0.29897956549809	-0.58702770766171	0.557185098094338	0.617569405899407
cee-1	530.835436539753	-0.651059529645307	0.125079956903664	-5.20514673783225	1.93843371303103e-07	6.15014761455889e-07
ceeh-1	335.311955901846	1.28893114977953	0.294311996606048	4.37947200468636	1.18967203072729e-05	3.00874069556632e-05
ceeh-2	227.818624835506	0.14413580149897	0.297454653113616	0.4845639494633	0.627985691394638	0.683520104030675
ceh-1	3.62725719670384	-0.334131077288959	0.696137373318131	-0.479978650903811	0.631242573706525	0.686925353582263
ceh-12	12.8715730827463	4.51296683117887	0.68836501435637	6.55606653019482	5.52455914974347e-11	2.55537707885327e-10
ceh-13	87.4066189896983	1.9889762759751	0.301167730919665	6.60421443526315	3.99630727376475e-11	1.8743958952025e-10
ceh-14	72.62420387674	-0.0888785862708253	0.280396207733113	-0.316974994024961	0.751262576505983	0.794755944400916
ceh-16	43.0620782249216	4.53817705322832	0.389596675773919	11.6483977801232	2.33813490906379e-31	5.89099967206e-30
ceh-17	39.54132549163	7.59311514141328	0.680601249855049	11.1564813362162	6.65746574320616e-29	1.35528789312265e-27
ceh-18	252.538196007225	0.0111386270320324	0.163687351270018	0.0680481842097757	0.945747277694931	0.957008301791468
ceh-19	22.1186068997873	3.31134061914625	0.408719003180037	8.10175351129352	5.41726179161736e-16	3.98680682231193e-15
ceh-2	15.1201844468528	4.75497029231454	0.582726178571759	8.15987073717676	3.35383318315716e-16	2.51843237904957e-15
ceh-20	426.764765505054	0.276923856612469	0.184634018365802	1.49985283894877	0.133652526636271	0.175450687166997
ceh-22	10.322995669052	1.24604215411606	0.652934380612515	1.90837271112474	0.0563430612885436	0.08064717287498
ceh-23	6.41979329339061	0.497080936363238	0.682487085984927	0.72833749761855	0.466407013628197	0.529616787055221
ceh-24	4.79485169930097	1.00914240512825	0.774324929673847	1.30325444326493	0.192487908632995	0.242632198427559
ceh-27	12.2956645876262	1.97524832347554	0.667594511524169	2.95875458737056	0.00308884981090071	0.0055701252568415
ceh-30	6.03428846724159	1.98475408443303	0.553021132480485	3.58892991219113	0.00033203808543376	0.000693207997431215
ceh-31	13.621989131027	0.609305508353622	0.596023574919069	1.02228424175395	0.306646389337996	0.367084352938095
ceh-32	60.6758762544458	-0.280811466389641	0.390386514975811	-0.719316512270003	0.471945924207473	0.534941987553046
ceh-33	8.39963401310254	3.62687856442243	0.729252008454714	4.97342279811857	6.57809775262551e-07	1.95390487476044e-06
ceh-34	19.9716286215159	-0.980362765960697	0.451517379759532	-2.17126252478435	0.0299113333979525	0.045360509563132
ceh-36	2.89948476601211	2.27410081675528	0.922321345421884	2.46562743889991	0.0136773511723503	0.0221100658746267
ceh-37	69.6950385258903	0.774946636694758	0.338783274436147	2.28744065947334	0.0221701153401802	0.0344104355794535
ceh-38	1000.02981756535	-0.729908871861983	0.204037403140172	-3.57732876731694	0.000347123467064436	0.000723292096774854
ceh-40	23.0271570827571	0.579279297711394	0.530060143003486	1.09285579260689	0.274457120648149	0.33255935537709
ceh-43	70.0283109521175	1.72739663646869	0.29909665879552	5.77537924838417	7.67799472170939e-09	2.86966727679107e-08
ceh-44	846.189316864605	-0.231813180897453	0.135685022269178	-1.70846551093584	0.087550000603752	0.119638260141013
ceh-45	4.0713472522505	3.36135053403251	0.796068094260917	4.22244096738136	2.4167070689677e-05	5.86273205584642e-05
ceh-48	70.1405095526959	-1.17980446683771	0.322349800657554	-3.6600130182524	0.000252202434864058	0.000535192959279495
ceh-51	5.33443947550386	-0.723230504379029	0.623880225185634	-1.15924575773152	0.246356024741396	0.301808259836981
ceh-53	1.97732855567359	2.12620731887544	1.04895000473713	2.02698632849359	0.0426638108559505	0.0626672272490423
ceh-54	1.13035448616857	1.02595491232994	1.36819880495449	0.749858067858839	0.453340191464419	0.516971967007561
ceh-58	105.166213092748	-1.01297837458935	0.149843441724611	-6.76024497923005	1.37758608249224e-11	6.73262974501455e-11
ceh-6	37.9141728236555	1.47460273319127	0.294388948127214	5.00902884626652	5.47053742909018e-07	1.63901832094845e-06
ceh-60	99.3322953387158	0.726664476860425	0.248808938309455	2.92057223425245	0.00349389190814191	0.00625419501042854
ceh-62	16.0560605687645	-0.94287072903511	0.421136830504883	-2.23887026908747	0.0251643584661021	0.0387099483486598
ceh-63	3.15243265980241	0.679803456784882	0.711234087963027	0.955808317247331	0.339169085509973	0.401262022720229
ceh-7	1.86455739619683	-0.147533042345374	1.57320230889592	-0.0937788112254377	0.925284863688283	0.940479384942965
ceh-75	0.424033247278241	0.833555546501239	1.93133131877302	0.431596349315559	0.666034812229609	0.719231622565012
ceh-79	118.519245450658	0.110325947230219	0.194949380977878	0.565920992807555	0.571447490124447	0.630830899407482
ceh-8	2.19901166240398	-2.05796157698828	1.24442879542971	-1.65373992031232	0.0981803677846421	0.132591168903764
ceh-88	105.425082595265	0.0792028129235375	0.20348564945154	0.38923045992194	0.69710567281259	0.747357583547979
cel-1	522.75598548091	-0.711574510233865	0.157704069446386	-4.51208718159157	6.41927906302611e-06	1.6806268999238e-05
cep-1	386.823164477385	-0.424119683188467	0.140911109583808	-3.00983850344474	0.0026138663163219	0.00476737872852578
cept-1	586.950056470405	0.576335041775417	0.181340940451493	3.17818491698834	0.00148200198840718	0.00280723107940281
cept-2	736.394914455473	0.330835243627038	0.137935949853	2.39847004337603	0.0164637231053632	0.0262107563205812
cerk-1	731.601104781827	-1.50652978583101	0.145073412032622	-10.3846029725436	2.91379116100785e-25	4.6018990784767e-24
ces-1	9.00297417817774	6.81947772479994	0.994874121818604	6.8546136392955	7.15055101620594e-12	3.58632788203903e-11
ces-2	6.96470843339317	1.27289514140275	0.474552893311369	2.68230403679694	0.00731169750167472	0.0123980454232673
cest-12	105.073790672838	-2.37200899527136	0.438065763456292	-5.41473265693366	6.13803454791496e-08	2.06555857759501e-07
cest-13	562.158818384426	2.31570485843668	0.164557122691251	14.0723465539775	5.6174056539628e-45	3.16585156540177e-43
cest-16	64.0412527991769	-0.0874085758641736	0.267314608745511	-0.326987650523015	0.743677225714424	0.788367065929121
cest-17	385.663088148206	1.63336979218782	0.177094621536111	9.22314736619351	2.88504918206964e-20	2.99933074190307e-19
cest-19	41.9371754877426	0.0977850606010229	0.400359228822338	0.244243303416931	0.807042391112228	0.843350241439421
cest-24	348.351746919356	-0.819943436795853	0.2035334576473	-4.02854374054176	5.61234197495532e-05	0.000129281690162024
cest-25	512.727246008954	-1.7132439483825	0.203641624613904	-8.41303418017185	3.99538478790123e-17	3.2362012336495e-16
cest-26	108.919169595384	-0.0504748010522002	0.216223475632065	-0.233438117228724	0.815421217363701	0.850280494257524
cest-27	212.977780876611	1.16959456566117	0.193126398660737	6.05610923090729	1.39453325923923e-09	5.64135328293679e-09
cex-1	77.5914227036423	0.398091145647973	0.238489951607588	1.66921559153567	0.0950746612379419	0.128933570483268
cex-2	63.440536124625	-0.159557155469599	0.235004160612428	-0.678954598309186	0.497166629639695	0.559325516934424
cey-1	3854.14173632482	0.521501639941848	0.133435600193706	3.90826465489564	9.29614420396346e-05	0.000208249188569123
cey-4	3816.72523229561	-0.799140707006578	0.146505752946142	-5.45467117117479	4.90635530688584e-08	1.67050087841442e-07
cfap-36	32.0625446249739	-2.9258727096582	0.332318402679259	-8.80442577380267	1.31524203041399e-18	1.20889370486464e-17
cfi-1	91.8737624627389	2.19972146385269	0.221992043787799	9.90901036955807	3.80395269649744e-23	5.09159068426182e-22
cfim-1	349.195358965879	0.0475897067622013	0.181679011937843	0.261943888039655	0.793364702819015	0.832550885710115
cfim-2	658.934402219693	-0.358765884105415	0.175517529088447	-2.04404589085017	0.0409490138063671	0.0603775150565743
