wbid,term,found
WBGene00012826,BAG WBbt:0006825,1.0
WBGene00007758,BAG WBbt:0006825,1.0
WBGene00006960,BAG WBbt:0006825,1.0
WBGene00001135,BAG WBbt:0006825,1.0
WBGene00016397,BAG WBbt:0006825,1.0
WBGene00006525,BAG WBbt:0006825,1.0
WBGene00008251,BAG WBbt:0006825,1.0
WBGene00000484,BAG WBbt:0006825,1.0
WBGene00000241,BAG WBbt:0006825,1.0
WBGene00000280,BAG WBbt:0006825,1.0
WBGene00019828,BAG WBbt:0006825,1.0
WBGene00004281,BAG WBbt:0006825,1.0
WBGene00006526,BAG WBbt:0006825,1.0
WBGene00022790,BAG WBbt:0006825,1.0
WBGene00011121,BAG WBbt:0006825,1.0
WBGene00018042,BAG WBbt:0006825,1.0
WBGene00013166,BAG WBbt:0006825,1.0
WBGene00016165,BAG WBbt:0006825,1.0
WBGene00018727,BAG WBbt:0006825,1.0
WBGene00010683,BAG WBbt:0006825,1.0
WBGene00013272,BAG WBbt:0006825,1.0
WBGene00013897,BAG WBbt:0006825,1.0
WBGene00012779,BAG WBbt:0006825,1.0
WBGene00020490,BAG WBbt:0006825,1.0
WBGene00010898,BAG WBbt:0006825,1.0
WBGene00018791,BAG WBbt:0006825,1.0
WBGene00022824,BAG WBbt:0006825,1.0
WBGene00007260,BAG WBbt:0006825,1.0
WBGene00020853,BAG WBbt:0006825,1.0
WBGene00044437,BAG WBbt:0006825,1.0
WBGene00006614,BAG WBbt:0006825,1.0
WBGene00020825,BAG WBbt:0006825,1.0
WBGene00010318,BAG WBbt:0006825,1.0
WBGene00004372,RMDVR WBbt:0005029,1.0
WBGene00001613,RMDVR WBbt:0005029,1.0
WBGene00001612,RMDVR WBbt:0005029,1.0
WBGene00000037,RMDVR WBbt:0005029,1.0
WBGene00001677,amphid sensillum WBbt:0005391,1.0
WBGene00000953,amphid sensillum WBbt:0005391,1.0
WBGene00016748,amphid sensillum WBbt:0005391,1.0
WBGene00003886,amphid sensillum WBbt:0005391,1.0
WBGene00001726,amphid sensillum WBbt:0005391,1.0
WBGene00000255,amphid sensillum WBbt:0005391,1.0
WBGene00021850,amphid sensillum WBbt:0005391,1.0
WBGene00007044,amphid sensillum WBbt:0005391,1.0
WBGene00009512,amphid sensillum WBbt:0005391,1.0
WBGene00138711,amphid sensillum WBbt:0005391,1.0
WBGene00008996,amphid sensillum WBbt:0005391,1.0
WBGene00019395,amphid sensillum WBbt:0005391,1.0
WBGene00019299,amphid sensillum WBbt:0005391,1.0
WBGene00019641,amphid sensillum WBbt:0005391,1.0
WBGene00009218,amphid sensillum WBbt:0005391,1.0
WBGene00012116,amphid sensillum WBbt:0005391,1.0
WBGene00016841,amphid sensillum WBbt:0005391,1.0
WBGene00013322,amphid sensillum WBbt:0005391,1.0
WBGene00001121,amphid sensillum WBbt:0005391,1.0
WBGene00011957,amphid sensillum WBbt:0005391,1.0
WBGene00008168,amphid sensillum WBbt:0005391,1.0
WBGene00019154,amphid sensillum WBbt:0005391,1.0
WBGene00001723,amphid sensillum WBbt:0005391,1.0
WBGene00017120,amphid sensillum WBbt:0005391,1.0
WBGene00000485,amphid sensillum WBbt:0005391,1.0
WBGene00022665,amphid sensillum WBbt:0005391,1.0
WBGene00009503,amphid sensillum WBbt:0005391,1.0
WBGene00018251,amphid sensillum WBbt:0005391,1.0
WBGene00000193,amphid sensillum WBbt:0005391,1.0
WBGene00010642,amphid sensillum WBbt:0005391,1.0
WBGene00009625,amphid sensillum WBbt:0005391,1.0
WBGene00006620,amphid sensillum WBbt:0005391,1.0
WBGene00012255,amphid sensillum WBbt:0005391,1.0
WBGene00044387,amphid sensillum WBbt:0005391,1.0
WBGene00044024,amphid sensillum WBbt:0005391,1.0
WBGene00003545,amphid sensillum WBbt:0005391,1.0
WBGene00016319,amphid sensillum WBbt:0005391,1.0
WBGene00022591,amphid sensillum WBbt:0005391,1.0
WBGene00002987,amphid sensillum WBbt:0005391,1.0
WBGene00000902,amphid sensillum WBbt:0005391,1.0
WBGene00010138,amphid sensillum WBbt:0005391,1.0
WBGene00020735,amphid sensillum WBbt:0005391,1.0
WBGene00016514,amphid sensillum WBbt:0005391,1.0
WBGene00011261,amphid sensillum WBbt:0005391,1.0
WBGene00021389,amphid sensillum WBbt:0005391,1.0
WBGene00018924,amphid sensillum WBbt:0005391,1.0
WBGene00020694,amphid sensillum WBbt:0005391,1.0
WBGene00001075,amphid sensillum WBbt:0005391,1.0
WBGene00019759,amphid sensillum WBbt:0005391,1.0
WBGene00005016,amphid sensillum WBbt:0005391,1.0
WBGene00009904,amphid sensillum WBbt:0005391,1.0
WBGene00017879,amphid sensillum WBbt:0005391,1.0
WBGene00007776,amphid sensillum WBbt:0005391,1.0
WBGene00009717,amphid sensillum WBbt:0005391,1.0
WBGene00000490,amphid sensillum WBbt:0005391,1.0
WBGene00015531,amphid sensillum WBbt:0005391,1.0
WBGene00008144,amphid sensillum WBbt:0005391,1.0
WBGene00003966,amphid sensillum WBbt:0005391,1.0
WBGene00012132,amphid sensillum WBbt:0005391,1.0
WBGene00010349,amphid sensillum WBbt:0005391,1.0
WBGene00012796,amphid sensillum WBbt:0005391,1.0
WBGene00009356,amphid sensillum WBbt:0005391,1.0
WBGene00007264,amphid sensillum WBbt:0005391,1.0
WBGene00022696,amphid sensillum WBbt:0005391,1.0
WBGene00011471,amphid sensillum WBbt:0005391,1.0
WBGene00044641,amphid sensillum WBbt:0005391,1.0
WBGene00001117,amphid sensillum WBbt:0005391,1.0
WBGene00019293,amphid sensillum WBbt:0005391,1.0
WBGene00012137,amphid sensillum WBbt:0005391,1.0
WBGene00044295,amphid sensillum WBbt:0005391,1.0
WBGene00022465,amphid sensillum WBbt:0005391,1.0
WBGene00003808,amphid sensillum WBbt:0005391,1.0
WBGene00021643,amphid sensillum WBbt:0005391,1.0
WBGene00020249,amphid sensillum WBbt:0005391,1.0
WBGene00007490,amphid sensillum WBbt:0005391,1.0
WBGene00016149,amphid sensillum WBbt:0005391,1.0
WBGene00006952,amphid sensillum WBbt:0005391,1.0
WBGene00012826,amphid sensillum WBbt:0005391,1.0
WBGene00013812,amphid sensillum WBbt:0005391,1.0
WBGene00016962,amphid sensillum WBbt:0005391,1.0
WBGene00001676,amphid sensillum WBbt:0005391,1.0
WBGene00020743,amphid sensillum WBbt:0005391,1.0
WBGene00018472,amphid sensillum WBbt:0005391,1.0
WBGene00006960,amphid sensillum WBbt:0005391,1.0
WBGene00001135,amphid sensillum WBbt:0005391,1.0
WBGene00016397,amphid sensillum WBbt:0005391,1.0
WBGene00006525,amphid sensillum WBbt:0005391,1.0
WBGene00008251,amphid sensillum WBbt:0005391,1.0
WBGene00018562,amphid sensillum WBbt:0005391,1.0
WBGene00001667,amphid sensillum WBbt:0005391,1.0
WBGene00044297,amphid sensillum WBbt:0005391,1.0
WBGene00018113,amphid sensillum WBbt:0005391,1.0
WBGene00001547,amphid sensillum WBbt:0005391,1.0
WBGene00000484,amphid sensillum WBbt:0005391,1.0
WBGene00194710,amphid sensillum WBbt:0005391,1.0
WBGene00004719,amphid sensillum WBbt:0005391,1.0
WBGene00013171,amphid sensillum WBbt:0005391,1.0
WBGene00003889,amphid sensillum WBbt:0005391,1.0
WBGene00044367,amphid sensillum WBbt:0005391,1.0
WBGene00000241,amphid sensillum WBbt:0005391,1.0
WBGene00000280,amphid sensillum WBbt:0005391,1.0
WBGene00003657,amphid sensillum WBbt:0005391,1.0
WBGene00020281,amphid sensillum WBbt:0005391,1.0
WBGene00004281,amphid sensillum WBbt:0005391,1.0
WBGene00001721,amphid sensillum WBbt:0005391,1.0
WBGene00002222,amphid sensillum WBbt:0005391,1.0
WBGene00008150,amphid sensillum WBbt:0005391,1.0
WBGene00001673,amphid sensillum WBbt:0005391,1.0
WBGene00008128,amphid sensillum WBbt:0005391,1.0
WBGene00010033,amphid sensillum WBbt:0005391,1.0
WBGene00006526,amphid sensillum WBbt:0005391,1.0
WBGene00016069,amphid sensillum WBbt:0005391,1.0
WBGene00023460,amphid sensillum WBbt:0005391,1.0
WBGene00044135,amphid sensillum WBbt:0005391,1.0
WBGene00006424,amphid sensillum WBbt:0005391,1.0
WBGene00018115,amphid sensillum WBbt:0005391,1.0
WBGene00022790,amphid sensillum WBbt:0005391,1.0
WBGene00011121,amphid sensillum WBbt:0005391,1.0
WBGene00020844,amphid sensillum WBbt:0005391,1.0
WBGene00004223,amphid sensillum WBbt:0005391,1.0
WBGene00018042,amphid sensillum WBbt:0005391,1.0
WBGene00013166,amphid sensillum WBbt:0005391,1.0
WBGene00000003,amphid sensillum WBbt:0005391,1.0
WBGene00010074,amphid sensillum WBbt:0005391,1.0
WBGene00018727,amphid sensillum WBbt:0005391,1.0
WBGene00022409,amphid sensillum WBbt:0005391,1.0
WBGene00010423,amphid sensillum WBbt:0005391,1.0
WBGene00001976,amphid sensillum WBbt:0005391,1.0
WBGene00014122,amphid sensillum WBbt:0005391,1.0
WBGene00014065,amphid sensillum WBbt:0005391,1.0
WBGene00010566,amphid sensillum WBbt:0005391,1.0
WBGene00010319,amphid sensillum WBbt:0005391,1.0
WBGene00018406,amphid sensillum WBbt:0005391,1.0
WBGene00017597,amphid sensillum WBbt:0005391,1.0
WBGene00013130,amphid sensillum WBbt:0005391,1.0
WBGene00009716,amphid sensillum WBbt:0005391,1.0
WBGene00206538,amphid sensillum WBbt:0005391,1.0
WBGene00012779,amphid sensillum WBbt:0005391,1.0
WBGene00015906,amphid sensillum WBbt:0005391,1.0
WBGene00008851,amphid sensillum WBbt:0005391,1.0
WBGene00017154,amphid sensillum WBbt:0005391,1.0
WBGene00007170,amphid sensillum WBbt:0005391,1.0
WBGene00020712,amphid sensillum WBbt:0005391,1.0
WBGene00012938,amphid sensillum WBbt:0005391,1.0
WBGene00020490,amphid sensillum WBbt:0005391,1.0
WBGene00004397,amphid sensillum WBbt:0005391,1.0
WBGene00010898,amphid sensillum WBbt:0005391,1.0
WBGene00022824,amphid sensillum WBbt:0005391,1.0
WBGene00001429,amphid sensillum WBbt:0005391,1.0
WBGene00013281,amphid sensillum WBbt:0005391,1.0
WBGene00016817,amphid sensillum WBbt:0005391,1.0
WBGene00011594,amphid sensillum WBbt:0005391,1.0
WBGene00007260,amphid sensillum WBbt:0005391,1.0
WBGene00012728,amphid sensillum WBbt:0005391,1.0
WBGene00023414,amphid sensillum WBbt:0005391,1.0
WBGene00003629,amphid sensillum WBbt:0005391,1.0
WBGene00018078,amphid sensillum WBbt:0005391,1.0
WBGene00001668,amphid sensillum WBbt:0005391,1.0
WBGene00020853,amphid sensillum WBbt:0005391,1.0
WBGene00001434,amphid sensillum WBbt:0005391,1.0
WBGene00001711,amphid sensillum WBbt:0005391,1.0
WBGene00009826,amphid sensillum WBbt:0005391,1.0
WBGene00044437,amphid sensillum WBbt:0005391,1.0
WBGene00007324,amphid sensillum WBbt:0005391,1.0
WBGene00017033,amphid sensillum WBbt:0005391,1.0
WBGene00017645,amphid sensillum WBbt:0005391,1.0
WBGene00020825,amphid sensillum WBbt:0005391,1.0
WBGene00010318,amphid sensillum WBbt:0005391,1.0
WBGene00017468,amphid sensillum WBbt:0005391,1.0
WBGene00007816,amphid sensillum WBbt:0005391,1.0
WBGene00044442,amphid sensillum WBbt:0005391,1.0
WBGene00009818,amphid sensillum WBbt:0005391,1.0
WBGene00001613,DVA WBbt:0004823,1.0
WBGene00000037,DVA WBbt:0004823,1.0
WBGene00001400,DVA WBbt:0004823,1.0
WBGene00001676,DVA WBbt:0004823,1.0
WBGene00003657,DVA WBbt:0004823,1.0
WBGene00003886,AWB WBbt:0005671,1.0
WBGene00019641,AWB WBbt:0005671,1.0
WBGene00002987,AWB WBbt:0005671,1.0
WBGene00007490,AWB WBbt:0005671,1.0
WBGene00006525,AWB WBbt:0005671,1.0
WBGene00003657,AWB WBbt:0005671,1.0
WBGene00006526,AWB WBbt:0005671,1.0
WBGene00010898,AWB WBbt:0005671,1.0
WBGene00001668,AWB WBbt:0005671,1.0
WBGene00001434,AWB WBbt:0005671,1.0
WBGene00004372,nervous system WBbt:0005735,1.0
WBGene00005004,nervous system WBbt:0005735,1.0
WBGene00001677,nervous system WBbt:0005735,1.0
WBGene00000953,nervous system WBbt:0005735,1.0
WBGene00016748,nervous system WBbt:0005735,1.0
WBGene00001722,nervous system WBbt:0005735,1.0
WBGene00011888,nervous system WBbt:0005735,1.0
WBGene00001726,nervous system WBbt:0005735,1.0
WBGene00016422,nervous system WBbt:0005735,1.0
WBGene00044463,nervous system WBbt:0005735,1.0
WBGene00018275,nervous system WBbt:0005735,1.0
WBGene00001613,nervous system WBbt:0005735,1.0
WBGene00000255,nervous system WBbt:0005735,1.0
WBGene00016973,nervous system WBbt:0005735,1.0
WBGene00012917,nervous system WBbt:0005735,1.0
WBGene00001475,nervous system WBbt:0005735,1.0
WBGene00021850,nervous system WBbt:0005735,1.0
WBGene00000399,nervous system WBbt:0005735,1.0
WBGene00012256,nervous system WBbt:0005735,1.0
WBGene00006873,nervous system WBbt:0005735,1.0
WBGene00007044,nervous system WBbt:0005735,1.0
WBGene00009512,nervous system WBbt:0005735,1.0
WBGene00004127,nervous system WBbt:0005735,1.0
WBGene00015620,nervous system WBbt:0005735,1.0
WBGene00008996,nervous system WBbt:0005735,1.0
WBGene00019395,nervous system WBbt:0005735,1.0
WBGene00019299,nervous system WBbt:0005735,1.0
WBGene00001070,nervous system WBbt:0005735,1.0
WBGene00019641,nervous system WBbt:0005735,1.0
WBGene00019212,nervous system WBbt:0005735,1.0
WBGene00009218,nervous system WBbt:0005735,1.0
WBGene00012116,nervous system WBbt:0005735,1.0
WBGene00016841,nervous system WBbt:0005735,1.0
WBGene00022611,nervous system WBbt:0005735,1.0
WBGene00012420,nervous system WBbt:0005735,1.0
WBGene00013322,nervous system WBbt:0005735,1.0
WBGene00044620,nervous system WBbt:0005735,1.0
WBGene00011971,nervous system WBbt:0005735,1.0
WBGene00044623,nervous system WBbt:0005735,1.0
WBGene00008256,nervous system WBbt:0005735,1.0
WBGene00044143,nervous system WBbt:0005735,1.0
WBGene00016448,nervous system WBbt:0005735,1.0
WBGene00001121,nervous system WBbt:0005735,1.0
WBGene00011957,nervous system WBbt:0005735,1.0
WBGene00016633,nervous system WBbt:0005735,1.0
WBGene00008168,nervous system WBbt:0005735,1.0
WBGene00008226,nervous system WBbt:0005735,1.0
WBGene00019154,nervous system WBbt:0005735,1.0
WBGene00001714,nervous system WBbt:0005735,1.0
WBGene00001723,nervous system WBbt:0005735,1.0
WBGene00000485,nervous system WBbt:0005735,1.0
WBGene00011952,nervous system WBbt:0005735,1.0
WBGene00022665,nervous system WBbt:0005735,1.0
WBGene00018640,nervous system WBbt:0005735,1.0
WBGene00009503,nervous system WBbt:0005735,1.0
WBGene00009406,nervous system WBbt:0005735,1.0
WBGene00018176,nervous system WBbt:0005735,1.0
WBGene00018251,nervous system WBbt:0005735,1.0
WBGene00010345,nervous system WBbt:0005735,1.0
WBGene00000476,nervous system WBbt:0005735,1.0
WBGene00004233,nervous system WBbt:0005735,1.0
WBGene00016933,nervous system WBbt:0005735,1.0
WBGene00044631,nervous system WBbt:0005735,1.0
WBGene00001612,nervous system WBbt:0005735,1.0
WBGene00001072,nervous system WBbt:0005735,1.0
WBGene00015523,nervous system WBbt:0005735,1.0
WBGene00011383,nervous system WBbt:0005735,1.0
WBGene00006956,nervous system WBbt:0005735,1.0
WBGene00016619,nervous system WBbt:0005735,1.0
WBGene00008640,nervous system WBbt:0005735,1.0
WBGene00010642,nervous system WBbt:0005735,1.0
WBGene00009625,nervous system WBbt:0005735,1.0
WBGene00006620,nervous system WBbt:0005735,1.0
WBGene00003018,nervous system WBbt:0005735,1.0
WBGene00012255,nervous system WBbt:0005735,1.0
WBGene00044387,nervous system WBbt:0005735,1.0
WBGene00017429,nervous system WBbt:0005735,1.0
WBGene00016319,nervous system WBbt:0005735,1.0
WBGene00022591,nervous system WBbt:0005735,1.0
WBGene00004393,nervous system WBbt:0005735,1.0
WBGene00002987,nervous system WBbt:0005735,1.0
WBGene00008543,nervous system WBbt:0005735,1.0
WBGene00020741,nervous system WBbt:0005735,1.0
WBGene00000220,nervous system WBbt:0005735,1.0
WBGene00022680,nervous system WBbt:0005735,1.0
WBGene00022283,nervous system WBbt:0005735,1.0
WBGene00008963,nervous system WBbt:0005735,1.0
WBGene00001210,nervous system WBbt:0005735,1.0
WBGene00022517,nervous system WBbt:0005735,1.0
WBGene00008448,nervous system WBbt:0005735,1.0
WBGene00000902,nervous system WBbt:0005735,1.0
WBGene00007494,nervous system WBbt:0005735,1.0
WBGene00020735,nervous system WBbt:0005735,1.0
WBGene00016514,nervous system WBbt:0005735,1.0
WBGene00011261,nervous system WBbt:0005735,1.0
WBGene00021389,nervous system WBbt:0005735,1.0
WBGene00018924,nervous system WBbt:0005735,1.0
WBGene00007141,nervous system WBbt:0005735,1.0
WBGene00016744,nervous system WBbt:0005735,1.0
WBGene00001075,nervous system WBbt:0005735,1.0
WBGene00022180,nervous system WBbt:0005735,1.0
WBGene00019759,nervous system WBbt:0005735,1.0
WBGene00005016,nervous system WBbt:0005735,1.0
WBGene00009904,nervous system WBbt:0005735,1.0
WBGene00017879,nervous system WBbt:0005735,1.0
WBGene00001705,nervous system WBbt:0005735,1.0
WBGene00007776,nervous system WBbt:0005735,1.0
WBGene00008433,nervous system WBbt:0005735,1.0
WBGene00009717,nervous system WBbt:0005735,1.0
WBGene00001989,nervous system WBbt:0005735,1.0
WBGene00001556,nervous system WBbt:0005735,1.0
WBGene00220261,nervous system WBbt:0005735,1.0
WBGene00001619,nervous system WBbt:0005735,1.0
WBGene00018726,nervous system WBbt:0005735,1.0
WBGene00194664,nervous system WBbt:0005735,1.0
WBGene00000490,nervous system WBbt:0005735,1.0
WBGene00206461,nervous system WBbt:0005735,1.0
WBGene00012396,nervous system WBbt:0005735,1.0
WBGene00018256,nervous system WBbt:0005735,1.0
WBGene00017754,nervous system WBbt:0005735,1.0
WBGene00014039,nervous system WBbt:0005735,1.0
WBGene00000402,nervous system WBbt:0005735,1.0
WBGene00044662,nervous system WBbt:0005735,1.0
WBGene00015531,nervous system WBbt:0005735,1.0
WBGene00008222,nervous system WBbt:0005735,1.0
WBGene00012791,nervous system WBbt:0005735,1.0
WBGene00008144,nervous system WBbt:0005735,1.0
WBGene00017983,nervous system WBbt:0005735,1.0
WBGene00007856,nervous system WBbt:0005735,1.0
WBGene00009304,nervous system WBbt:0005735,1.0
WBGene00015300,nervous system WBbt:0005735,1.0
WBGene00004992,nervous system WBbt:0005735,1.0
WBGene00018675,nervous system WBbt:0005735,1.0
WBGene00013592,nervous system WBbt:0005735,1.0
WBGene00001400,nervous system WBbt:0005735,1.0
WBGene00009816,nervous system WBbt:0005735,1.0
WBGene00012304,nervous system WBbt:0005735,1.0
WBGene00000449,nervous system WBbt:0005735,1.0
WBGene00017991,nervous system WBbt:0005735,1.0
WBGene00012796,nervous system WBbt:0005735,1.0
WBGene00009356,nervous system WBbt:0005735,1.0
WBGene00007264,nervous system WBbt:0005735,1.0
WBGene00008795,nervous system WBbt:0005735,1.0
WBGene00022696,nervous system WBbt:0005735,1.0
WBGene00019021,nervous system WBbt:0005735,1.0
WBGene00011471,nervous system WBbt:0005735,1.0
WBGene00011548,nervous system WBbt:0005735,1.0
WBGene00011817,nervous system WBbt:0005735,1.0
WBGene00017835,nervous system WBbt:0005735,1.0
WBGene00044641,nervous system WBbt:0005735,1.0
WBGene00006643,nervous system WBbt:0005735,1.0
WBGene00010573,nervous system WBbt:0005735,1.0
WBGene00000251,nervous system WBbt:0005735,1.0
WBGene00003092,nervous system WBbt:0005735,1.0
WBGene00001117,nervous system WBbt:0005735,1.0
WBGene00019293,nervous system WBbt:0005735,1.0
WBGene00012137,nervous system WBbt:0005735,1.0
WBGene00016005,nervous system WBbt:0005735,1.0
WBGene00044295,nervous system WBbt:0005735,1.0
WBGene00010948,nervous system WBbt:0005735,1.0
WBGene00022465,nervous system WBbt:0005735,1.0
WBGene00021643,nervous system WBbt:0005735,1.0
WBGene00012032,nervous system WBbt:0005735,1.0
WBGene00011551,nervous system WBbt:0005735,1.0
WBGene00020249,nervous system WBbt:0005735,1.0
WBGene00007490,nervous system WBbt:0005735,1.0
WBGene00006952,nervous system WBbt:0005735,1.0
WBGene00017307,nervous system WBbt:0005735,1.0
WBGene00011473,nervous system WBbt:0005735,1.0
WBGene00010448,nervous system WBbt:0005735,1.0
WBGene00020714,nervous system WBbt:0005735,1.0
WBGene00016429,nervous system WBbt:0005735,1.0
WBGene00009541,nervous system WBbt:0005735,1.0
WBGene00012826,nervous system WBbt:0005735,1.0
WBGene00011926,nervous system WBbt:0005735,1.0
WBGene00008434,nervous system WBbt:0005735,1.0
WBGene00015426,nervous system WBbt:0005735,1.0
WBGene00005936,nervous system WBbt:0005735,1.0
WBGene00016761,nervous system WBbt:0005735,1.0
WBGene00001432,nervous system WBbt:0005735,1.0
WBGene00010738,nervous system WBbt:0005735,1.0
WBGene00016962,nervous system WBbt:0005735,1.0
WBGene00001676,nervous system WBbt:0005735,1.0
WBGene00012429,nervous system WBbt:0005735,1.0
WBGene00019331,nervous system WBbt:0005735,1.0
WBGene00020743,nervous system WBbt:0005735,1.0
WBGene00007758,nervous system WBbt:0005735,1.0
WBGene00018472,nervous system WBbt:0005735,1.0
WBGene00077697,nervous system WBbt:0005735,1.0
WBGene00006664,nervous system WBbt:0005735,1.0
WBGene00006960,nervous system WBbt:0005735,1.0
WBGene00001135,nervous system WBbt:0005735,1.0
WBGene00022024,nervous system WBbt:0005735,1.0
WBGene00019863,nervous system WBbt:0005735,1.0
WBGene00008763,nervous system WBbt:0005735,1.0
WBGene00011508,nervous system WBbt:0005735,1.0
WBGene00016397,nervous system WBbt:0005735,1.0
WBGene00008033,nervous system WBbt:0005735,1.0
WBGene00006525,nervous system WBbt:0005735,1.0
WBGene00000272,nervous system WBbt:0005735,1.0
WBGene00008251,nervous system WBbt:0005735,1.0
WBGene00017052,nervous system WBbt:0005735,1.0
WBGene00020194,nervous system WBbt:0005735,1.0
WBGene00012257,nervous system WBbt:0005735,1.0
WBGene00016022,nervous system WBbt:0005735,1.0
WBGene00004115,nervous system WBbt:0005735,1.0
WBGene00010673,nervous system WBbt:0005735,1.0
WBGene00018562,nervous system WBbt:0005735,1.0
WBGene00002094,nervous system WBbt:0005735,1.0
WBGene00005893,nervous system WBbt:0005735,1.0
WBGene00017394,nervous system WBbt:0005735,1.0
WBGene00001667,nervous system WBbt:0005735,1.0
WBGene00001716,nervous system WBbt:0005735,1.0
WBGene00006366,nervous system WBbt:0005735,1.0
WBGene00004174,nervous system WBbt:0005735,1.0
WBGene00012450,nervous system WBbt:0005735,1.0
WBGene00011523,nervous system WBbt:0005735,1.0
WBGene00017998,nervous system WBbt:0005735,1.0
WBGene00044297,nervous system WBbt:0005735,1.0
WBGene00018113,nervous system WBbt:0005735,1.0
WBGene00006947,nervous system WBbt:0005735,1.0
WBGene00011630,nervous system WBbt:0005735,1.0
WBGene00011977,nervous system WBbt:0005735,1.0
WBGene00001547,nervous system WBbt:0005735,1.0
WBGene00006948,nervous system WBbt:0005735,1.0
WBGene00021095,nervous system WBbt:0005735,1.0
WBGene00000484,nervous system WBbt:0005735,1.0
WBGene00000778,nervous system WBbt:0005735,1.0
WBGene00019148,nervous system WBbt:0005735,1.0
WBGene00194710,nervous system WBbt:0005735,1.0
WBGene00004719,nervous system WBbt:0005735,1.0
WBGene00021529,nervous system WBbt:0005735,1.0
WBGene00019080,nervous system WBbt:0005735,1.0
WBGene00006668,nervous system WBbt:0005735,1.0
WBGene00013171,nervous system WBbt:0005735,1.0
WBGene00045379,nervous system WBbt:0005735,1.0
WBGene00013385,nervous system WBbt:0005735,1.0
WBGene00006790,nervous system WBbt:0005735,1.0
WBGene00044367,nervous system WBbt:0005735,1.0
WBGene00000241,nervous system WBbt:0005735,1.0
WBGene00000280,nervous system WBbt:0005735,1.0
WBGene00010830,nervous system WBbt:0005735,1.0
WBGene00019828,nervous system WBbt:0005735,1.0
WBGene00017755,nervous system WBbt:0005735,1.0
WBGene00003657,nervous system WBbt:0005735,1.0
WBGene00020281,nervous system WBbt:0005735,1.0
WBGene00004219,nervous system WBbt:0005735,1.0
WBGene00016938,nervous system WBbt:0005735,1.0
WBGene00018976,nervous system WBbt:0005735,1.0
WBGene00006761,nervous system WBbt:0005735,1.0
WBGene00007742,nervous system WBbt:0005735,1.0
WBGene00004281,nervous system WBbt:0005735,1.0
WBGene00001721,nervous system WBbt:0005735,1.0
WBGene00002222,nervous system WBbt:0005735,1.0
WBGene00011284,nervous system WBbt:0005735,1.0
WBGene00006544,nervous system WBbt:0005735,1.0
WBGene00004017,nervous system WBbt:0005735,1.0
WBGene00008150,nervous system WBbt:0005735,1.0
WBGene00016847,nervous system WBbt:0005735,1.0
WBGene00001071,nervous system WBbt:0005735,1.0
WBGene00001626,nervous system WBbt:0005735,1.0
WBGene00001673,nervous system WBbt:0005735,1.0
WBGene00012757,nervous system WBbt:0005735,1.0
WBGene00003029,nervous system WBbt:0005735,1.0
WBGene00008128,nervous system WBbt:0005735,1.0
WBGene00010033,nervous system WBbt:0005735,1.0
WBGene00006526,nervous system WBbt:0005735,1.0
WBGene00016988,nervous system WBbt:0005735,1.0
WBGene00023460,nervous system WBbt:0005735,1.0
WBGene00009949,nervous system WBbt:0005735,1.0
WBGene00008861,nervous system WBbt:0005735,1.0
WBGene00006424,nervous system WBbt:0005735,1.0
WBGene00003057,nervous system WBbt:0005735,1.0
WBGene00008655,nervous system WBbt:0005735,1.0
WBGene00018115,nervous system WBbt:0005735,1.0
WBGene00004224,nervous system WBbt:0005735,1.0
WBGene00019906,nervous system WBbt:0005735,1.0
WBGene00007374,nervous system WBbt:0005735,1.0
WBGene00022103,nervous system WBbt:0005735,1.0
WBGene00008509,nervous system WBbt:0005735,1.0
WBGene00008376,nervous system WBbt:0005735,1.0
WBGene00005017,nervous system WBbt:0005735,1.0
WBGene00019404,nervous system WBbt:0005735,1.0
WBGene00013023,nervous system WBbt:0005735,1.0
WBGene00011121,nervous system WBbt:0005735,1.0
WBGene00000930,nervous system WBbt:0005735,1.0
WBGene00020844,nervous system WBbt:0005735,1.0
WBGene00017681,nervous system WBbt:0005735,1.0
WBGene00011238,nervous system WBbt:0005735,1.0
WBGene00004223,nervous system WBbt:0005735,1.0
WBGene00018042,nervous system WBbt:0005735,1.0
WBGene00017666,nervous system WBbt:0005735,1.0
WBGene00020728,nervous system WBbt:0005735,1.0
WBGene00017296,nervous system WBbt:0005735,1.0
WBGene00013166,nervous system WBbt:0005735,1.0
WBGene00016165,nervous system WBbt:0005735,1.0
WBGene00017950,nervous system WBbt:0005735,1.0
WBGene00008314,nervous system WBbt:0005735,1.0
WBGene00020550,nervous system WBbt:0005735,1.0
WBGene00018411,nervous system WBbt:0005735,1.0
WBGene00010074,nervous system WBbt:0005735,1.0
WBGene00018727,nervous system WBbt:0005735,1.0
WBGene00019782,nervous system WBbt:0005735,1.0
WBGene00018787,nervous system WBbt:0005735,1.0
WBGene00010683,nervous system WBbt:0005735,1.0
WBGene00010784,nervous system WBbt:0005735,1.0
WBGene00014008,nervous system WBbt:0005735,1.0
WBGene00012009,nervous system WBbt:0005735,1.0
WBGene00001976,nervous system WBbt:0005735,1.0
WBGene00018157,nervous system WBbt:0005735,1.0
WBGene00014122,nervous system WBbt:0005735,1.0
WBGene00000969,nervous system WBbt:0005735,1.0
WBGene00021807,nervous system WBbt:0005735,1.0
WBGene00019979,nervous system WBbt:0005735,1.0
WBGene00014065,nervous system WBbt:0005735,1.0
WBGene00007479,nervous system WBbt:0005735,1.0
